2509186	1583	5	22
2509223	1583	6	29
2509260	1583	8	7
2509297	1583	9	15
2509334	1583	10	22
2509371	1583	11	30
2509408	1584	1	8
2509445	1584	2	15
2509482	1584	3	23
2509519	1584	5	1
2509556	1584	6	8
2509593	1584	7	16
2509630	1584	8	23
2509667	1584	10	1
2509704	1584	11	9
2509741	1584	12	16
2509778	1585	1	23
2509815	1585	3	1
2509852	1585	4	8
2509889	1585	5	16
2509926	1585	6	23
2509963	1585	8	1
2510000	1585	9	9
2510037	1585	10	16
2510074	1585	11	24
2510111	1586	1	2
2510148	1586	2	9
2510185	1586	3	17
2510222	1586	4	24
2510259	1586	6	2
2510296	1586	7	10
2510333	1586	8	17
2510370	1586	9	25
2510407	1586	11	3
2510444	1586	12	10
2510481	1587	1	18
2510518	1587	2	25
2510555	1587	4	3
2510592	1587	5	11
2510629	1587	6	18
2510666	1587	7	26
2510703	1587	9	4
2510740	1587	10	11
2510777	1587	11	19
2510814	1587	12	26
2510851	1588	2	3
2510888	1588	3	11
2510925	1588	4	18
2510962	1588	5	26
2510999	1588	7	4
2511036	1588	8	11
2511073	1588	9	19
2511110	1588	10	26
2511147	1588	12	4
2511184	1589	1	12
2511221	1589	2	19
2511258	1589	3	27
2511295	1589	5	5
2511332	1589	6	12
2511369	1589	7	20
2511406	1589	8	27
2511443	1589	10	5
2511480	1589	11	13
2511517	1589	12	20
2511554	1590	1	27
2511591	1590	3	5
2511628	1590	4	12
2511665	1590	5	20
2511702	1590	6	27
2511739	1590	8	5
2511776	1590	9	13
2511813	1590	10	20
2511850	1590	11	28
2511887	1591	1	6
2511924	1591	2	13
2511961	1591	3	21
2511998	1591	4	28
2512035	1591	6	6
2512072	1591	7	14
2512109	1591	8	21
2512146	1591	9	29
2512183	1591	11	7
2512220	1591	12	14
2512257	1592	1	22
2512294	1592	2	29
2512331	1592	4	7
2512368	1592	5	15
2512405	1592	6	22
2512442	1592	7	30
2512479	1592	9	8
2512516	1592	10	15
2512553	1592	11	23
2512590	1592	12	30
2512627	1593	2	7
2512664	1593	3	15
2512701	1593	4	22
2512738	1593	5	30
2512775	1593	7	8
2512812	1593	8	15
2512849	1593	9	23
2512886	1593	11	1
2512923	1593	12	8
2512960	1594	1	16
2512997	1594	2	23
2513034	1594	4	1
2513071	1594	5	9
2513108	1594	6	16
2513145	1594	7	24
2513182	1594	9	2
2513219	1594	10	9
2513256	1594	11	17
2513293	1594	12	24
2513330	1595	2	2
2513367	1595	3	10
2513404	1595	4	17
2513441	1595	5	25
2513478	1595	7	3
2513515	1595	8	10
2513552	1595	9	18
2513589	1595	10	25
2513626	1595	12	3
2513663	1596	1	10
2513700	1596	2	17
2513737	1596	3	25
2513774	1596	5	3
2513811	1596	6	10
2513848	1596	7	18
2513885	1596	8	25
2513922	1596	10	3
2513959	1596	11	11
2513996	1596	12	18
2514033	1597	1	26
2514070	1597	3	4
2514107	1597	4	11
2514144	1597	5	19
2514181	1597	6	26
2514218	1597	8	4
2514255	1597	9	12
2514292	1597	10	19
2514329	1597	11	27
2514366	1598	1	5
2514403	1598	2	12
2514440	1598	3	20
2514477	1598	4	27
2514514	1598	6	5
2514551	1598	7	13
2514588	1598	8	20
2514625	1598	9	28
2514662	1598	11	6
2514699	1598	12	13
2514736	1599	1	20
2514773	1599	2	27
2514810	1599	4	5
2514847	1599	5	13
2514884	1599	6	20
2514921	1599	7	28
2514958	1599	9	6
2514995	1599	10	13
2515032	1599	11	21
2515069	1599	12	28
2515106	1600	2	6
2515143	1600	3	14
2515180	1600	4	21
2515217	1600	5	29
2515254	1600	7	7
2515291	1600	8	14
2515328	1600	9	22
2515365	1600	10	29
2515402	1600	12	7
2515439	1601	1	14
2515476	1601	2	21
2515513	1601	3	29
2515550	1601	5	7
2515587	1601	6	14
2515624	1601	7	22
2515661	1601	8	29
2515698	1601	10	7
2515735	1601	11	15
2515772	1601	12	22
2515809	1602	1	30
2515846	1602	3	8
2515883	1602	4	15
2515920	1602	5	23
2515957	1602	7	1
2515994	1602	8	8
2516031	1602	9	16
2516068	1602	10	23
2516105	1602	12	1
2516142	1603	1	9
2516179	1603	2	16
2516216	1603	3	24
2516253	1603	5	2
2516290	1603	6	9
2516327	1603	7	17
2516364	1603	8	24
2516401	1603	10	2
2516438	1603	11	10
2516475	1603	12	17
2516512	1604	1	24
2516549	1604	3	2
2516586	1604	4	9
2516623	1604	5	17
2516660	1604	6	24
2516697	1604	8	2
2516734	1604	9	10
2516771	1604	10	17
2516808	1604	11	25
2516845	1605	1	3
2516882	1605	2	10
2516919	1605	3	18
2516956	1605	4	25
2516993	1605	6	3
2517030	1605	7	11
2517067	1605	8	18
2517104	1605	9	26
2517141	1605	11	4
2517178	1605	12	11
2517215	1606	1	19
2517252	1606	2	26
2517289	1606	4	4
2517326	1606	5	12
2517363	1606	6	19
2517400	1606	7	27
2517437	1606	9	5
2517474	1606	10	12
2517511	1606	11	20
2517548	1606	12	27
2517585	1607	2	4
2517622	1607	3	12
2517659	1607	4	19
2517696	1607	5	27
2517733	1607	7	5
2517770	1607	8	12
2517807	1607	9	20
2517844	1607	10	27
2517881	1607	12	5
2517918	1608	1	13
2517955	1608	2	20
2517992	1608	3	28
2518029	1608	5	6
2518066	1608	6	13
2518103	1608	7	21
2518140	1608	8	28
2518177	1608	10	6
2518214	1608	11	14
2518251	1608	12	21
2518288	1609	1	29
2518325	1609	3	7
2518362	1609	4	14
2518399	1609	5	22
2518436	1609	6	29
2518473	1609	8	7
2518510	1609	9	15
2518547	1609	10	22
2518584	1609	11	30
2518621	1610	1	7
2518658	1610	2	14
2518695	1610	3	22
2518732	1610	4	29
2518769	1610	6	7
2518806	1610	7	15
2518843	1610	8	22
2518880	1610	9	30
2518917	1610	11	8
2518954	1610	12	15
2518991	1611	1	23
2519028	1611	3	1
2519065	1611	4	8
2519102	1611	5	16
2519139	1611	6	23
2519176	1611	8	1
2519213	1611	9	9
2519250	1611	10	16
2519287	1611	11	24
2519324	1612	1	1
2519361	1612	2	8
2519398	1612	3	16
2519435	1612	4	23
2519472	1612	6	1
2519509	1612	7	9
2519546	1612	8	16
2519583	1612	9	24
2519620	1612	11	2
2519657	1612	12	9
2519694	1613	1	17
2519731	1613	2	24
2519768	1613	4	2
2519805	1613	5	10
2519842	1613	6	17
2519879	1613	7	25
2519916	1613	9	3
2519953	1613	10	10
2519990	1613	11	18
2520027	1613	12	25
2520064	1614	2	3
2520101	1614	3	11
2520138	1614	4	18
2520175	1614	5	26
2520212	1614	7	4
2520249	1614	8	11
2520286	1614	9	19
2520323	1614	10	26
2520360	1614	12	4
2520397	1615	1	11
2520434	1615	2	18
2520471	1615	3	26
2520508	1615	5	4
2520545	1615	6	11
2520582	1615	7	19
2520619	1615	8	26
2520656	1615	10	4
2520693	1615	11	12
2520730	1615	12	19
2520767	1616	1	27
2520804	1616	3	5
2520841	1616	4	12
2520878	1616	5	20
2520915	1616	6	27
2520952	1616	8	5
2520989	1616	9	13
2521026	1616	10	20
2521063	1616	11	28
2521100	1617	1	6
2521137	1617	2	13
2521174	1617	3	21
2521211	1617	4	28
2521248	1617	6	6
2521285	1617	7	14
2521322	1617	8	21
2521359	1617	9	29
2521396	1617	11	7
2521433	1617	12	14
2521470	1618	1	21
2521507	1618	2	28
2521544	1618	4	6
2521581	1618	5	14
2521618	1618	6	21
2521655	1618	7	29
2521692	1618	9	7
2521729	1618	10	14
2521766	1618	11	22
2521803	1618	12	29
2521840	1619	2	7
2521877	1619	3	15
2521914	1619	4	22
2521951	1619	5	30
2521988	1619	7	8
2522025	1619	8	15
2522062	1619	9	23
2522099	1619	11	1
2522136	1619	12	8
2522173	1620	1	15
2522210	1620	2	22
2522247	1620	3	30
2522284	1620	5	8
2522321	1620	6	15
2522358	1620	7	23
2522395	1620	9	1
2522432	1620	10	8
2522469	1620	11	16
2522506	1620	12	23
2522543	1621	2	1
2522580	1621	3	9
2522617	1621	4	16
2522654	1621	5	24
2522691	1621	7	2
2522728	1621	8	9
2522765	1621	9	17
2522802	1621	10	24
2522839	1621	12	2
2522876	1622	1	10
2522913	1622	2	17
2522950	1622	3	25
2522987	1622	5	3
2523024	1622	6	10
2523061	1622	7	18
2523098	1622	8	25
2523135	1622	10	3
2523172	1622	11	11
2523209	1622	12	18
2523246	1623	1	25
2523283	1623	3	3
2523320	1623	4	10
2523357	1623	5	18
2523394	1623	6	25
2523431	1623	8	3
2523468	1623	9	11
2523505	1623	10	18
2523542	1623	11	26
2523579	1624	1	4
2523616	1624	2	11
2523653	1624	3	19
2523690	1624	4	26
2523727	1624	6	4
2523764	1624	7	12
2523801	1624	8	19
2523838	1624	9	27
2523875	1624	11	5
2523912	1624	12	12
2523949	1625	1	20
2523986	1625	2	27
2524023	1625	4	5
2524060	1625	5	13
2524097	1625	6	20
2524134	1625	7	28
2524171	1625	9	6
2524208	1625	10	13
2524245	1625	11	21
2524282	1625	12	28
2524319	1626	2	5
2524356	1626	3	13
2524393	1626	4	20
2524430	1626	5	28
2524467	1626	7	6
2524504	1626	8	13
2524541	1626	9	21
2524578	1626	10	28
